TIME_STAMP	Qualcomm Lte/LteAdv LL1 PUCCH CSF(Per TTI) Pri. Component Carrier System Frame Number	Qualcomm Lte/LteAdv LL1 PUCCH CSF(Per TTI) Pri. Component Carrier System Subframe Number	Qualcomm Lte/LteAdv LL1 PUCCH CSF(Per TTI) Pri. Component Carrier CQI CW0	Qualcomm Lte/LteAdv LL1 PUCCH CSF(Per TTI) Pri. Component Carrier Rank Index	Qualcomm Lte/LteAdv LL1 PUSCH CSF(Per TTI) Pri. Component Carrier System Frame Number	Qualcomm Lte/LteAdv LL1 PUSCH CSF(Per TTI) Pri. Component Carrier System Subframe Number	Qualcomm Lte/LteAdv LL1 PUSCH CSF(Per TTI) Pri. Component Carrier WideBand CQI CW0	Qualcomm Lte/LteAdv LL1 PUSCH CSF(Per TTI) Pri. Component Carrier Rank Index
2021-02-08 19:31:55.172576	0	0		Rank1				
2021-02-08 19:31:55.176679					962	1	13	Rank1
2021-02-08 19:31:55.176719	964	1	12					
2021-02-08 19:31:55.313244	968	1		Rank1				
2021-02-08 19:31:55.313446	972	1	13					
2021-02-08 19:31:55.317044	976	1		Rank1				
2021-02-08 19:31:55.547191	980	1	11					
2021-02-08 19:31:55.550988	0	0		Rank1				
2021-02-08 19:31:55.551146	996	1	13					
2021-02-08 19:31:55.746988	1000	1		Rank1				
2021-02-08 19:31:55.749461	1004	1	13					
2021-02-08 19:31:55.751913	1008	1		Rank1				
2021-02-08 19:31:56.171364	1012	1	13					
2021-02-08 19:31:56.171440	0	0		Rank1				
2021-02-08 19:31:56.171678	0	0		Rank1				
2021-02-08 19:31:56.174827	0	0		Rank1				
2021-02-08 19:31:56.174901					35	3	13	Rank1
2021-02-08 19:31:56.175019	36	1	14					
2021-02-08 19:31:56.392078	40	1		Rank1				
2021-02-08 19:31:56.396774	44	1	15					
2021-02-08 19:31:56.396977	48	1		Rank1				
2021-02-08 19:31:56.399181	52	1	15					
2021-02-08 19:31:56.687321	0	0		Rank1				
2021-02-08 19:31:57.327550	0	0		Rank1				
2021-02-08 19:31:57.420546	0	0		Rank1				
2021-02-08 19:31:57.420671	0	0		Rank1				
2021-02-08 19:31:57.423816					161	3	14	Rank1
2021-02-08 19:31:57.532909	164	1	14					
2021-02-08 19:31:57.536030	168	1		Rank1				
2021-02-08 19:31:57.536259	172	1	12					
2021-02-08 19:31:57.603168	176	1		Rank1				
2021-02-08 19:31:57.607382	180	1	12					
2021-02-08 19:31:57.607528	0	0		Rank1				
2021-02-08 19:31:57.607560	184	1		Rank1				
2021-02-08 19:31:57.635476					186	9	15	Rank1
2021-02-08 19:31:57.638581					187	4	15	Rank1
2021-02-08 19:31:57.638597					187	8	15	Rank1
2021-02-08 19:31:57.638874	188	1	15					
2021-02-08 19:31:57.638904					188	3	15	Rank1
2021-02-08 19:31:57.638956					189	0	15	Rank1
2021-02-08 19:31:57.652117					189	4	15	Rank1
2021-02-08 19:31:57.654240					189	8	15	Rank1
2021-02-08 19:31:57.655842					190	3	15	Rank1
2021-02-08 19:31:57.655892					190	8	15	Rank1
2021-02-08 19:31:57.655905					191	3	15	Rank1
2021-02-08 19:31:57.672035					191	8	15	Rank1
2021-02-08 19:31:57.674943	192	1		Rank1				
2021-02-08 19:31:57.675155					192	4	15	Rank1
2021-02-08 19:31:57.675183					192	8	15	Rank1
2021-02-08 19:31:57.675207					193	3	15	Rank1
2021-02-08 19:31:57.704891					193	8	15	Rank1
2021-02-08 19:31:57.708451					194	3	15	Rank1
2021-02-08 19:31:57.708668					195	1	15	Rank1
2021-02-08 19:31:57.757041					195	9	15	Rank1
2021-02-08 19:31:57.757045	196	1	15					
2021-02-08 19:31:57.771486					197	6	15	Rank1
2021-02-08 19:31:57.825798	200	1		Rank1				
2021-02-08 19:31:57.829330					202	6	15	Rank1
2021-02-08 19:31:57.829508	204	1	15					
2021-02-08 19:31:57.910810	208	1		Rank1				
2021-02-08 19:31:57.937202	212	1	15					
2021-02-08 19:31:57.941116	216	1		Rank1				
2021-02-08 19:31:58.287331	220	1	15					
2021-02-08 19:31:58.312752	0	0		Rank1				
2021-02-08 19:31:58.312844	0	0		Rank1				
2021-02-08 19:31:58.395930					258	1	15	Rank1
2021-02-08 19:31:58.396033	260	1	15					
2021-02-08 19:31:58.465808	264	1		Rank1				
2021-02-08 19:31:58.470773	268	1	15					
2021-02-08 19:31:58.512430	272	1		Rank1				
2021-02-08 19:31:58.514584	276	1	15					
2021-02-08 19:31:58.580542	280	1		Rank1				
2021-02-08 19:31:58.789442	284	1	15					
2021-02-08 19:31:58.865932	0	0		Rank1				
2021-02-08 19:31:59.013063	0	0		Rank1				
2021-02-08 19:31:59.016668					322	6	15	Rank1
2021-02-08 19:31:59.016712	324	1	15					
2021-02-08 19:31:59.150947	328	1		Rank1				
2021-02-08 19:31:59.155428	332	1	13					
2021-02-08 19:31:59.390544	336	1		Rank1				
2021-02-08 19:31:59.394444	340	1	15					
2021-02-08 19:31:59.394582	0	0		Rank1				
2021-02-08 19:31:59.532299					354	5	13	Rank1
2021-02-08 19:31:59.532349	356	1	15					
2021-02-08 19:31:59.532494	360	1		Rank1				
2021-02-08 19:31:59.535333	364	1	15					
2021-02-08 19:31:59.539420	368	1		Rank1				
2021-02-08 19:31:59.539632	372	1	15					
2021-02-08 19:31:59.890328	376	1		Rank1				
2021-02-08 19:31:59.890495	380	1	15					
2021-02-08 19:32:00.442804	384	1		Rank1				
2021-02-08 19:32:00.448470	0	0		Rank1				
2021-02-08 19:32:00.448677	0	0		Rank1				
2021-02-08 19:32:00.601821	0	0		Rank1				
2021-02-08 19:32:00.601941					481	1	15	Rank1
2021-02-08 19:32:00.604597	484	1	15					
2021-02-08 19:32:00.741996	488	1		Rank1				
2021-02-08 19:32:00.745190	492	1	15					
2021-02-08 19:32:00.950699	496	1		Rank1				
2021-02-08 19:32:01.167716	500	1	15					
2021-02-08 19:32:01.450840	0	0		Rank1				
2021-02-08 19:32:01.450989	0	0		Rank1				
2021-02-08 19:32:01.601556	0	0		Rank1				
2021-02-08 19:32:01.601862					577	8	15	Rank1
2021-02-08 19:32:01.604819	580	1	15					
2021-02-08 19:32:01.819992	584	1		Rank1				
2021-02-08 19:32:01.826211	588	1	15					
2021-02-08 19:32:01.826406	592	1		Rank1				
2021-02-08 19:32:02.128291	596	1	15					
2021-02-08 19:32:02.128315	0	0		Rank1				
2021-02-08 19:32:02.448581	0	0		Rank1				
2021-02-08 19:32:02.572091	0	0		Rank1				
2021-02-08 19:32:02.575077					674	3	15	Rank1
2021-02-08 19:32:02.575219	676	1	15					
2021-02-08 19:32:02.691567	680	1		Rank1				
2021-02-08 19:32:02.691753	684	1	15					
2021-02-08 19:32:02.694307	688	1		Rank1				
2021-02-08 19:32:02.822593	692	1	15					
2021-02-08 19:32:02.822888	696	1		Rank1				
2021-02-08 19:32:02.825970	700	1	15					
2021-02-08 19:32:03.088541	704	1		Rank1				
2021-02-08 19:32:03.408691	708	1	15					
2021-02-08 19:32:03.410924	712	1		Rank1				
2021-02-08 19:32:03.411035	0	0		Rank1				
2021-02-08 19:32:03.794204	0	0		Rank1				
2021-02-08 19:32:03.794337	0	0		Rank1				
2021-02-08 19:32:03.797129					800	9	15	Rank1
2021-02-08 19:32:03.797240	804	1	15					
2021-02-08 19:32:05.396270	963	9	11					
2021-02-08 19:32:05.462685	967	9		Rank1				
2021-02-08 19:32:05.506392	971	9	15					
2021-02-08 19:32:05.532416					975	7	15	Rank1
2021-02-08 19:32:05.532523	975	9		Rank1				
2021-02-08 19:32:05.539567					977	6	15	Rank1
2021-02-08 19:32:05.555498					978	1	15	Rank1
2021-02-08 19:32:05.555512					978	6	15	Rank1
2021-02-08 19:32:05.555666					979	1	15	Rank1
2021-02-08 19:32:05.555681					979	6	15	Rank1
2021-02-08 19:32:05.559158	979	9	15					
2021-02-08 19:32:05.559183					980	1	15	Rank1
2021-02-08 19:32:05.568310					980	7	15	Rank1
2021-02-08 19:32:05.568372					981	1	15	Rank1
2021-02-08 19:32:05.568590					981	6	15	Rank1
2021-02-08 19:32:05.570690					982	1	15	Rank1
2021-02-08 19:32:05.570883					982	6	15	Rank1
2021-02-08 19:32:05.570937					983	1	15	Rank1
2021-02-08 19:32:05.642387					983	6	15	Rank1
2021-02-08 19:32:05.644136	983	9		Rank1				
2021-02-08 19:32:05.644174					984	6	15	Rank1
2021-02-08 19:32:05.644339					985	7	15	Rank1
2021-02-08 19:32:05.673239	987	9	15					
2021-02-08 19:32:05.673247					988	1	15	Rank1
2021-02-08 19:32:05.673262					988	6	15	Rank1
2021-02-08 19:32:05.772323	991	9		Rank1				
2021-02-08 19:32:05.772468					993	1	15	Rank1
2021-02-08 19:32:05.779043	995	9	15					
2021-02-08 19:32:05.779273	999	9		Rank1				
2021-02-08 19:32:05.886318	1003	9	15					
2021-02-08 19:32:05.889145	1007	9		Rank1				
2021-02-08 19:32:06.482632	1011	9	15					
2021-02-08 19:32:06.487023	1015	9		Rank1				
2021-02-08 19:32:06.487141	1023	9		Rank1				
2021-02-08 19:32:06.676621	31	9		Rank1				
2021-02-08 19:32:06.804026					63	1	15	Rank1
2021-02-08 19:32:06.804055	63	9		Rank1				
2021-02-08 19:32:06.804266	67	9	15					
2021-02-08 19:32:06.807181	71	9		Rank1				
2021-02-08 19:32:07.019019	75	9	15					
2021-02-08 19:32:07.019337	79	9		Rank1				
2021-02-08 19:32:07.529418	95	9		Rank1				
2021-02-08 19:32:07.669195	127	9		Rank1				
2021-02-08 19:32:07.672415					159	7	13	Rank1
2021-02-08 19:32:07.672423	159	9		Rank1				
2021-02-08 19:32:07.672634	163	9	13					
2021-02-08 19:32:07.898874	167	9		Rank1				
2021-02-08 19:32:07.903109	171	9	15					
2021-02-08 19:32:07.906422	175	9		Rank1				
2021-02-08 19:32:08.453499	191	9		Rank1				
2021-02-08 19:32:08.608862	223	9		Rank1				
2021-02-08 19:32:08.609068	255	9		Rank1				
2021-02-08 19:32:08.611280					256	3	15	Rank1
2021-02-08 19:32:08.611449	259	9	15					
2021-02-08 19:32:08.851384	263	9		Rank1				
2021-02-08 19:32:08.851577	267	9	15					
2021-02-08 19:32:08.855061	271	9		Rank1				
2021-02-08 19:32:09.469069	275	9	15					
2021-02-08 19:32:09.471413	287	9		Rank1				
2021-02-08 19:32:09.614773	319	9		Rank1				
2021-02-08 19:32:09.614990	351	9		Rank1				
2021-02-08 19:32:09.615112					353	6	15	Rank1
2021-02-08 19:32:09.617563	355	9	15					
2021-02-08 19:32:09.617847	359	9		Rank1				
2021-02-08 19:32:09.965454	363	9	15					
2021-02-08 19:32:09.965637	367	9		Rank1				
2021-02-08 19:32:10.431199	371	9	15					
2021-02-08 19:32:10.431419	383	9		Rank1				
2021-02-08 19:32:10.824923	415	9		Rank1				
2021-02-08 19:32:10.825071	447	9		Rank1				
2021-02-08 19:32:10.830791					479	6	15	Rank1
2021-02-08 19:32:10.830798	479	9		Rank1				
2021-02-08 19:32:10.933719	483	9	15					
2021-02-08 19:32:10.945238	487	9		Rank1				
2021-02-08 19:32:11.061628	491	9	15					
2021-02-08 19:32:11.061830	495	9		Rank1				
2021-02-08 19:32:11.064528	499	9	15					
2021-02-08 19:32:11.390962	503	9		Rank1				
2021-02-08 19:32:11.710549	507	9	15					
2021-02-08 19:32:11.841137	511	9		Rank1				
2021-02-08 19:32:11.844499	543	9		Rank1				
2021-02-08 19:32:11.847568	575	9		Rank1				
2021-02-08 19:32:11.847627					576	1	15	Rank1
2021-02-08 19:32:11.847939	579	9	15					
2021-02-08 19:32:11.895664	583	9		Rank1				
2021-02-08 19:32:12.349087	587	9	15					
2021-02-08 19:32:12.349340	591	9		Rank1				
2021-02-08 19:32:12.351999	607	9		Rank1				
2021-02-08 19:32:12.699810	639	9		Rank1				
2021-02-08 19:32:12.988210	671	9		Rank1				
2021-02-08 19:32:13.023328	699	9	15					
2021-02-08 19:32:13.023351					700	3	15	Rank1
2021-02-08 19:32:13.026205					701	8	15	Rank1
2021-02-08 19:32:13.026235					702	2	15	Rank1
2021-02-08 19:32:13.026250					702	6	15	Rank1
2021-02-08 19:32:13.029118					703	1	15	Rank1
2021-02-08 19:32:13.029283					703	6	15	Rank1
2021-02-08 19:32:13.029290	703	9		Rank1				
2021-02-08 19:32:13.059616					704	1	15	Rank1
2021-02-08 19:32:13.059622					704	6	15	Rank1
2021-02-08 19:32:13.059648					705	1	15	Rank1
2021-02-08 19:32:13.063965					705	6	15	Rank1
2021-02-08 19:32:13.063986					706	1	15	Rank1
2021-02-08 19:32:13.064096					706	6	15	Rank1
2021-02-08 19:32:13.067293					707	1	15	Rank1
2021-02-08 19:32:13.067491					707	6	15	Rank1
2021-02-08 19:32:13.067498	707	9	15					
2021-02-08 19:32:13.070710					708	2	15	Rank1
2021-02-08 19:32:13.070907					708	6	15	Rank1
2021-02-08 19:32:13.104115					709	1	14	Rank1
2021-02-08 19:32:13.104141					709	7	15	Rank1
2021-02-08 19:32:13.107000					710	1	15	Rank1
2021-02-08 19:32:13.107029					710	6	15	Rank1
2021-02-08 19:32:13.166345	711	9		Rank1				
2021-02-08 19:32:13.166351					712	1	15	Rank1
2021-02-08 19:32:13.169628	715	9	15					
2021-02-08 19:32:13.244431					716	9	15	Rank1
2021-02-08 19:32:13.247800	719	9		Rank1				
2021-02-08 19:32:13.309359	723	9	15					
2021-02-08 19:32:13.312207	727	9		Rank1				
2021-02-08 19:32:13.383633	731	9	15					
2021-02-08 19:32:13.628655	735	9		Rank1				
2021-02-08 19:32:13.657204	739	9	15					
2021-02-08 19:32:13.948972	767	9		Rank1				
2021-02-08 19:32:14.033291	771	9	15					
2021-02-08 19:32:14.036895					799	3	15	Rank1
2021-02-08 19:32:14.036931	799	9		Rank1				
2021-02-08 19:32:14.080528	803	9	15					
2021-02-08 19:32:14.153134	807	9		Rank1				
2021-02-08 19:32:14.161902	811	9	15					
2021-02-08 19:32:14.506585	815	9		Rank1				
2021-02-08 19:32:14.715287	831	9		Rank1				
2021-02-08 19:32:14.715516					862	9	15	Rank1
2021-02-08 19:32:14.719227	863	9		Rank1				
2021-02-08 19:32:14.719643	867	9	14					
2021-02-08 19:32:14.851060	871	9		Rank1				
2021-02-08 19:32:14.851351	875	9	14					
2021-02-08 19:32:14.855460	879	9		Rank1				
2021-02-08 19:32:14.968797	883	9	15					
2021-02-08 19:32:14.971861	887	9		Rank1				
2021-02-08 19:32:14.972088	891	9	15					
2021-02-08 19:32:15.053506	895	9		Rank1				
2021-02-08 19:32:15.053614					896	1	15	Rank1
2021-02-08 19:32:15.056627	899	9	15					
2021-02-08 19:32:15.193442	903	9		Rank1				
2021-02-08 19:32:15.197083	907	9	14					
2021-02-08 19:32:15.253993	911	9		Rank1				
2021-02-08 19:32:15.254108	915	9	15					
2021-02-08 19:32:15.257200	919	9		Rank1				
2021-02-08 19:32:15.453139	923	9	15					
2021-02-08 19:32:15.453330	927	9		Rank1				
2021-02-08 19:32:15.937120	959	9		Rank1				
2021-02-08 19:32:15.940356	991	9		Rank1				
2021-02-08 19:32:15.940407					992	6	15	Rank1
2021-02-08 19:32:16.072583	995	9	15					
2021-02-08 19:32:16.072752	999	9		Rank1				
2021-02-08 19:32:16.077678	1003	9	15					
2021-02-08 19:32:16.828663	1007	9		Rank1				
2021-02-08 19:32:16.832304	1011	9	15					
2021-02-08 19:32:16.832457	1023	9		Rank1				
